account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
344,1993-12-01,monthly,Brno - mesto,1,0.0,True,100980.0,1683.0,60.0,C,False,20922,76,128,64600,600
345,1993-11-20,monthly,Kolin,1,0.0,False,,,,,,24646,38,132,84065,200
346,1993-01-11,monthly,Litomerice,1,0.0,False,,,,,,29903,62,146,91954,800
347,1993-12-13,monthly,Znojmo,1,0.0,True,187224.0,7801.0,24.0,B,True,49999,6,150,142312,-2763
348,1995-11-15,monthly,Klatovy,1,1.0,False,,,,,,27429,65,76,79827,700
349,1997-06-08,monthly,Olomouc,2,0.0,True,42816.0,3568.0,12.0,C,False,10486,34,51,31617,1100
350,1996-10-13,monthly,Pardubice,1,0.0,False,,,,,,6309,50,51,30368,500
351,1997-02-17,monthly,Svitavy,1,1.0,False,,,,,,39533,4,77,62632,600
352,1994-07-04,monthly,Most,1,0.0,False,,,,,,4351,12,109,31554,200
353,1995-08-30,monthly,Karlovy Vary,1,0.0,False,,,,,,6676,83,77,73820,1000
354,1993-10-28,monthly,Kromeriz,1,0.0,False,,,,,,17199,11,137,89881,700
356,1996-03-12,monthly,Karvina,1,1.0,False,,,,,,27624,61,68,79901,1000
357,1996-03-10,monthly,Strakonice,1,0.0,False,,,,,,3103,45,63,25731,1000
358,1993-12-09,monthly,Pribram,1,0.0,False,,,,,,9600,10,131,30149,600
359,1994-12-11,monthly,Praha - zapad,1,0.0,False,,,,,,5316,52,93,28564,400
360,1996-05-14,monthly,Ceska Lipa,1,1.0,False,,,,,,36306,79,63,82923,1100
361,1993-02-27,monthly,Trutnov,1,1.0,False,,,,,,35457,10,142,84469,600
362,1993-04-04,monthly,Cesky Krumlov,1,0.0,False,,,,,,14313,25,170,61574,900
363,1994-05-06,monthly,Hl.m. Praha,1,1.0,False,,,,,,49327,118,141,162310,1000
364,1997-01-20,monthly,Hl.m. Praha,2,0.0,False,,,,,,3332,3,43,27809,1100
365,1993-12-12,monthly,Ostrava - mesto,1,0.0,False,,,,,,26490,61,128,60311,200
366,1996-10-23,monthly,Hl.m. Praha,2,0.0,False,,,,,,32543,29,54,82335,200
367,1997-05-09,monthly,Cheb,1,1.0,False,,,,,,20577,36,42,65825,400
368,1993-07-06,monthly,Vsetin,1,0.0,False,,,,,,12621,23,145,40685,1100
370,1994-02-18,monthly,Klatovy,1,0.0,False,,,,,,3113,2,113,26589,700
371,1996-08-02,monthly,Pribram,1,1.0,False,,,,,,47575,5,77,72113,800
372,1995-09-10,monthly,Brno - venkov,1,0.0,False,,,,,,33594,54,83,71875,400
373,1996-06-20,monthly,Bruntal,1,1.0,False,,,,,,14519,27,75,70261,800
374,1993-01-09,monthly,Louny,1,0.0,False,,,,,,34562,69,150,92472,400
375,1996-06-07,monthly,Frydek - Mistek,1,0.0,False,,,,,,5736,17,63,32838,1100
376,1995-03-05,monthly,Klatovy,1,0.0,False,,,,,,36776,64,93,78468,700
377,1994-08-19,monthly,Karvina,1,1.0,False,,,,,,49074,4,154,137194,-1109
378,1996-07-22,monthly,Frydek - Mistek,1,0.0,True,230400.0,3840.0,60.0,C,False,49711,42,103,145352,15100
379,1996-05-18,monthly,Ceska Lipa,1,0.0,False,,,,,,7100,23,74,25787,1100
381,1993-07-04,monthly,Frydek - Mistek,1,0.0,False,,,,,,12314,30,141,51828,1000
382,1996-08-16,monthly,Ceske Budejovice,1,0.0,False,,,,,,3415,47,53,29654,700
383,1997-05-15,monthly,Louny,1,0.0,False,,,,,,3086,30,36,18876,600
385,1993-04-07,monthly,Kolin,1,0.0,False,,,,,,3469,12,139,31948,1000
386,1997-08-11,monthly,Hl.m. Praha,2,1.0,False,,,,,,26636,50,36,82241,17757
387,1997-09-19,monthly,Olomouc,1,1.0,False,,,,,,47926,57,29,120922,200
388,1995-02-11,monthly,Kromeriz,1,1.0,False,,,,,,15536,43,117,106060,400
389,1993-08-28,monthly,Sokolov,1,0.0,False,,,,,,9371,8,149,37757,300
390,1996-02-16,monthly,Chrudim,1,1.0,False,,,,,,49514,100,126,179943,400
391,1993-12-11,monthly,Liberec,1,0.0,False,,,,,,37352,5,217,85897,1100
392,1996-07-14,monthly,Hl.m. Praha,1,1.0,False,,,,,,20199,43,69,64633,300
393,1995-02-04,monthly,Nachod,1,1.0,False,,,,,,37149,71,96,83714,500
395,1993-03-12,monthly,Hl.m. Praha,2,0.0,False,,,,,,33081,58,140,78517,400
396,1993-03-08,monthly,Tabor,1,0.0,False,,,,,,34902,85,140,82778,1000
397,1993-10-26,monthly,Praha - zapad,2,0.0,False,,,,,,46358,23,129,129548,400
398,1997-10-24,monthly,Jesenik,2,0.0,False,,,,,,4839,23,26,27530,300
399,1996-08-27,monthly,Hl.m. Praha,1,1.0,False,,,,,,48884,42,67,154254,800
400,1993-07-17,monthly,Plzen - sever,1,0.0,False,,,,,,20666,44,135,78899,600
401,1993-01-18,monthly,Ceska Lipa,1,0.0,False,,,,,,19226,34,145,83581,300
402,1997-09-14,monthly,Frydek - Mistek,1,0.0,False,,,,,,29992,58,32,67638,800
403,1993-07-29,monthly,Hl.m. Praha,2,1.0,False,,,,,,5563,15,128,79050,600
404,1995-04-28,monthly,Usti nad Labem,1,1.0,False,,,,,,48572,14,94,124186,300
405,1997-03-13,monthly,Brno - venkov,1,1.0,False,,,,,,49985,4,52,117964,-1893
406,1996-09-03,monthly,Vyskov,1,0.0,False,,,,,,3096,14,57,23617,700
408,1993-07-21,monthly,Usti nad Labem,1,1.0,False,,,,,,19956,28,137,101097,400
409,1996-06-11,monthly,Hl.m. Praha,1,0.0,False,,,,,,15322,60,67,48825,600
410,1996-10-15,monthly,Semily,1,0.0,False,,,,,,5738,57,49,30371,200
411,1993-02-05,monthly,Karvina,1,1.0,False,,,,,,27746,42,147,87683,400
412,1996-01-21,monthly,Ostrava - mesto,2,1.0,False,,,,,,48001,26,90,124911,700
413,1996-07-09,monthly,Pisek,1,0.0,False,,,,,,5041,50,57,30344,200
414,1996-01-29,monthly,Hl.m. Praha,1,0.0,False,,,,,,27102,6,73,65464,900
415,1993-03-03,monthly,Klatovy,1,0.0,False,,,,,,19665,44,150,55739,400
416,1996-08-11,monthly,Kutna Hora,1,0.0,False,,,,,,5155,57,53,29241,500
417,1996-01-27,monthly,Opava,1,1.0,False,,,,,,49903,26,86,142889,-1428
418,1995-08-27,monthly,Liberec,1,1.0,False,,,,,,31318,17,82,82569,700
419,1993-10-25,monthly,Rakovnik,1,0.0,False,,,,,,7800,13,143,36791,800
420,1995-08-26,monthly,Prerov,1,0.0,False,,,,,,17366,16,90,83571,500
421,1997-11-27,monthly,Prerov,1,0.0,False,,,,,,12536,11,28,35492,900
423,1993-03-28,monthly,Pribram,1,0.0,False,,,,,,2913,37,135,24758,500
424,1997-02-17,monthly,Pribram,1,1.0,False,,,,,,35180,45,46,85964,1000
425,1993-03-19,monthly,Nymburk,1,0.0,False,,,,,,9600,29,170,55872,400
426,1993-11-29,monthly,Hl.m. Praha,1,0.0,True,252060.0,4201.0,60.0,D,False,49937,8,150,110028,-821
427,1994-07-24,monthly,Mlada Boleslav,2,1.0,False,,,,,,34622,29,112,97758,700
428,1993-02-27,monthly,Hl.m. Praha,2,0.0,False,,,,,,6614,11,139,60774,200
429,1995-09-03,monthly,Vyskov,1,0.0,False,,,,,,27596,53,82,83196,700
430,1995-09-02,monthly,Brno - mesto,1,0.0,False,,,,,,11500,4,62,64437,900
431,1996-11-05,monthly,Pisek,1,1.0,False,,,,,,27356,44,54,66753,300
432,1993-06-16,monthly,Nachod,1,0.0,False,,,,,,10486,32,138,43330,500
433,1993-06-12,monthly,Strakonice,1,0.0,False,,,,,,40525,46,99,66578,500
434,1996-12-24,monthly,Hl.m. Praha,1,0.0,False,,,,,,16432,19,50,38917,400
435,1993-01-08,monthly,Louny,1,0.0,False,,,,,,5039,26,139,34393,400
436,1996-08-07,monthly,Sokolov,2,0.0,False,,,,,,11814,27,60,39908,500
437,1993-12-03,monthly,Hradec Kralove,2,0.0,False,,,,,,32478,89,134,146213,700
438,1997-06-23,monthly,Litomerice,1,1.0,False,,,,,,38198,60,19,63195,900
439,1996-04-15,monthly,Jesenik,1,0.0,False,,,,,,41361,27,82,69888,300
440,1996-12-22,monthly,Rokycany,1,0.0,True,84288.0,1756.0,48.0,C,False,24695,31,52,73640,500
442,1997-03-30,monthly,Brno - mesto,1,0.0,True,357840.0,7455.0,48.0,D,False,48885,27,35,94705,-543
443,1993-01-28,monthly,Zlin,1,0.0,False,,,,,,3058,2,139,28823,500
444,1996-05-09,monthly,Plzen - mesto,1,0.0,False,,,,,,10056,20,77,50141,1100
446,1993-06-15,monthly,Svitavy,1,1.0,False,,,,,,36240,55,133,90601,1100
447,1996-08-14,monthly,Kolin,1,0.0,False,,,,,,30945,52,57,84666,1100
449,1994-11-22,monthly,Prachatice,2,0.0,False,,,,,,4456,44,95,29835,900
450,1996-05-28,monthly,Kromeriz,1,0.0,False,,,,,,4393,48,59,25089,1100
451,1994-05-05,monthly,Praha - zapad,1,0.0,False,,,,,,12300,4,74,31069,700
452,1995-11-29,monthly,Vyskov,1,0.0,False,,,,,,48660,76,87,144004,800
453,1997-04-24,monthly,Prerov,1,0.0,False,,,,,,36146,31,42,95991,1100
454,1995-05-07,monthly,Melnik,1,0.0,False,,,,,,12797,15,109,48659,700
455,1995-04-23,monthly,Brno - mesto,1,0.0,False,,,,,,18764,20,96,45767,500
456,1993-01-21,monthly,Semily,1,1.0,False,,,,,,71746,51,143,139482,700
458,1995-06-16,monthly,Melnik,1,0.0,False,,,,,,25278,43,87,73613,1100
459,1993-01-21,monthly,Pardubice,1,0.0,False,,,,,,13400,100,22,26500,1000
460,1994-04-18,monthly,Hl.m. Praha,2,0.0,False,,,,,,5922,46,110,48777,1100
461,1993-02-18,monthly,Sokolov,2,0.0,False,,,,,,6388,44,138,76944,600
462,1993-11-10,monthly,Rokycany,1,0.0,False,,,,,,31163,85,126,76411,400
463,1995-05-08,monthly,Trutnov,1,0.0,False,,,,,,34185,63,90,118528,700
464,1997-05-28,monthly,Hradec Kralove,1,0.0,False,,,,,,5264,52,35,28720,600
465,1993-02-04,monthly,Ceska Lipa,1,0.0,False,,,,,,19178,17,168,52628,700
466,1996-02-18,monthly,Novy Jicin,1,0.0,False,,,,,,15000,200,25,62100,500
467,1993-09-24,monthly,Ostrava - mesto,1,0.0,False,,,,,,15374,21,144,45587,500
468,1996-03-19,monthly,Semily,1,1.0,False,,,,,,34020,50,68,95806,400
469,1997-07-14,monthly,Olomouc,2,0.0,False,,,,,,12100,43,39,33872,600
470,1994-03-23,monthly,Zlin,1,0.0,False,,,,,,11872,22,134,47968,600
471,1995-06-07,monthly,Pardubice,2,1.0,False,,,,,,14962,42,99,58992,1100
472,1996-10-11,monthly,Mlada Boleslav,1,0.0,True,196800.0,8200.0,24.0,D,False,73802,46,54,130885,-2756
473,1996-10-20,monthly,Opava,1,0.0,False,,,,,,17451,31,54,47723,1100
474,1995-12-06,monthly,Trebic,1,0.0,False,,,,,,9500,11,91,35171,900
475,1997-05-11,monthly,Beroun,2,0.0,False,,,,,,4319,46,35,23385,200
476,1997-04-11,monthly,Jesenik,1,0.0,False,,,,,,9100,1000,10,24000,1000
477,1993-01-25,monthly,Hl.m. Praha,1,0.0,False,,,,,,24588,14,144,64306,1000
478,1994-07-16,monthly,Jihlava,2,1.0,False,,,,,,35496,54,108,93238,400
479,1995-11-05,monthly,Hl.m. Praha,1,0.0,False,,,,,,3097,34,71,19226,1100
480,1997-01-21,monthly,Cheb,1,0.0,False,,,,,,36494,30,47,80464,500
481,1996-04-23,monthly,Olomouc,1,0.0,False,,,,,,6633,36,62,60763,700
483,1997-07-15,monthly,Karvina,1,0.0,False,,,,,,2911,42,31,20745,1000
484,1995-01-20,monthly,Hl.m. Praha,1,0.0,False,,,,,,14114,26,99,43780,600
486,1995-11-21,monthly,Decin,1,1.0,False,,,,,,46073,21,99,105292,900
487,1995-11-14,monthly,Teplice,2,0.0,False,,,,,,48599,3,84,129719,785
488,1996-06-20,monthly,Klatovy,1,0.0,False,,,,,,10400,200,23,50700,1000
489,1993-05-17,monthly,Jindrichuv Hradec,1,1.0,False,,,,,,24537,51,137,56943,900
490,1995-05-23,monthly,Jicin,1,0.0,False,,,,,,3063,43,83,20057,500
491,1996-05-12,monthly,Chrudim,1,1.0,False,,,,,,30032,85,63,70094,600
492,1993-10-10,monthly,Kolin,1,0.0,False,,,,,,11500,16,135,41383,-45
493,1994-04-05,monthly,Plzen - mesto,1,1.0,False,,,,,,25694,60,116,77240,800
494,1993-03-11,monthly,Prostejov,1,1.0,False,,,,,,49088,31,162,129674,400
496,1993-02-26,monthly,Jesenik,1,0.0,False,,,,,,10700,8,173,43822,800
497,1993-04-15,monthly,Brno - venkov,1,1.0,False,,,,,,32330,52,138,86567,1000
498,1993-11-21,monthly,Hl.m. Praha,2,0.0,False,,,,,,31353,45,130,122852,1000
500,1996-04-27,monthly,Breclav,2,0.0,False,,,,,,49963,37,75,177018,400
501,1995-10-21,monthly,Rakovnik,1,0.0,True,262980.0,4383.0,60.0,C,False,49656,66,95,151036,900
502,1997-10-13,monthly,Hl.m. Praha,1,0.0,False,,,,,,9900,38,36,34976,600
503,1996-08-08,monthly,Hl.m. Praha,1,1.0,False,,,,,,21804,47,60,62705,700
504,1993-04-21,monthly,Opava,1,0.0,False,,,,,,3463,56,133,36945,1100
505,1996-12-16,monthly,Zlin,1,0.0,False,,,,,,3332,41,45,20105,300
506,1996-07-08,monthly,Bruntal,1,1.0,False,,,,,,24960,48,63,78626,400
507,1996-06-17,monthly,Usti nad Orlici,1,0.0,False,,,,,,10000,0,63,34828,-17036
508,1996-11-19,monthly,Ostrava - mesto,1,0.0,False,,,,,,8900,24,64,38801,600
509,1997-08-14,monthly,Liberec,2,0.0,False,,,,,,22786,62,34,58161,500
511,1996-11-10,monthly,Ceske Budejovice,1,0.0,False,,,,,,46970,20,49,119767,400
512,1997-01-14,monthly,Frydek - Mistek,1,1.0,False,,,,,,32680,56,48,76764,800
513,1996-11-21,monthly,Jihlava,1,0.0,False,,,,,,17793,30,66,84949,400
514,1996-03-30,monthly,Karvina,1,0.0,False,,,,,,18322,5,68,48213,900
515,1995-02-09,monthly,Hodonin,1,0.0,False,,,,,,4126,10,95,20894,200
516,1996-02-08,monthly,Kutna Hora,2,0.0,False,,,,,,6747,20,71,44045,500
517,1993-09-22,monthly,Sumperk,1,0.0,False,,,,,,35632,32,129,97296,1100
518,1994-09-09,monthly,Ostrava - mesto,1,0.0,False,,,,,,5836,66,99,31061,200
519,1993-11-12,monthly,Karlovy Vary,2,0.0,False,,,,,,6987,69,120,36854,200
520,1993-11-04,monthly,Prostejov,1,0.0,False,,,,,,3498,13,125,34533,1000
521,1995-10-08,monthly,Nymburk,1,1.0,False,,,,,,49372,126,135,153181,800
522,1995-12-20,monthly,Pelhrimov,2,0.0,False,,,,,,16224,29,77,50101,400
523,1993-08-11,monthly,Hl.m. Praha,1,1.0,False,,,,,,17762,54,132,88566,300
524,1994-05-03,monthly,Trebic,1,0.0,False,,,,,,29116,52,114,93588,1000
525,1996-03-20,monthly,Karvina,1,0.0,True,210384.0,4383.0,48.0,C,False,49522,38,77,158444,300
526,1996-07-16,monthly,Bruntal,2,0.0,False,,,,,,24194,40,62,57960,400
528,1996-12-30,monthly,Pelhrimov,2,0.0,False,,,,,,4568,55,45,25178,300
529,1997-08-18,monthly,Most,1,0.0,False,,,,,,9400,29,41,43869,700
530,1996-11-19,monthly,Brno - mesto,1,1.0,False,,,,,,37203,55,52,71170,600
531,1995-08-18,monthly,Tachov,1,0.0,False,,,,,,3216,46,77,36029,1000
532,1995-09-02,monthly,Plzen - mesto,1,0.0,False,,,,,,49781,25,104,152480,900
533,1995-05-07,monthly,Teplice,2,0.0,False,,,,,,11716,24,94,39208,400
534,1997-05-26,monthly,Hl.m. Praha,1,0.0,False,,,,,,20847,20,41,65425,800
535,1994-05-24,monthly,Jablonec n. Nisou,1,0.0,False,,,,,,31010,33,111,72677,800
536,1996-10-13,monthly,Ceske Budejovice,1,0.0,False,,,,,,5012,55,49,32588,900
537,1997-01-08,monthly,Chomutov,2,1.0,False,,,,,,6080,19,49,67148,500
538,1994-06-07,monthly,Karvina,1,0.0,False,,,,,,4039,13,111,26157,800
540,1993-10-16,monthly,Prerov,1,0.0,False,,,,,,49850,3,206,86149,300
541,1993-08-12,monthly,Trebic,1,1.0,False,,,,,,30159,58,131,67897,200
542,1993-11-01,monthly,Hl.m. Praha,1,0.0,False,,,,,,4125,18,125,26086,900
543,1994-05-03,monthly,Zlin,1,0.0,False,,,,,,9700,11,129,27687,600
544,1995-05-15,monthly,Ceska Lipa,1,1.0,True,91152.0,3798.0,24.0,A,False,34184,70,99,111236,400
545,1993-11-24,monthly,Brno - mesto,1,0.0,False,,,,,,17169,25,128,89029,900
546,1996-11-23,monthly,Mlada Boleslav,2,0.0,False,,,,,,4410,54,47,27084,1100
547,1997-07-27,monthly,Karlovy Vary,1,0.0,False,,,,,,3410,44,31,20551,900
548,1994-06-07,monthly,Jindrichuv Hradec,2,0.0,False,,,,,,6444,21,111,37337,200
549,1996-11-27,monthly,Kolin,1,1.0,False,,,,,,21052,15,52,58365,500
550,1997-10-17,monthly,Karlovy Vary,1,0.0,False,,,,,,5880,53,26,33732,200
551,1993-05-07,monthly,Vsetin,1,0.0,False,,,,,,44584,6,156,68160,800
552,1993-08-20,monthly,Ceske Budejovice,1,0.0,False,,,,,,5145,57,125,33808,900
553,1995-06-06,monthly,Plzen - mesto,1,1.0,False,,,,,,37298,3,158,70450,300
554,1996-01-26,monthly,Plzen - mesto,1,1.0,False,,,,,,33568,12,122,82574,800
555,1993-05-15,monthly,Karlovy Vary,1,0.0,False,,,,,,34002,69,135,71341,300
556,1997-06-26,monthly,Pribram,1,0.0,False,,,,,,27903,17,38,62028,500
557,1995-11-26,monthly,Hl.m. Praha,1,0.0,False,,,,,,3075,35,71,25086,600
558,1996-06-15,monthly,Praha - vychod,1,0.0,False,,,,,,12504,35,74,52831,900
559,1993-03-05,monthly,Nachod,1,0.0,False,,,,,,5672,14,141,32758,300
560,1995-08-20,monthly,Liberec,1,0.0,False,,,,,,14444,34,94,50513,800
561,1996-12-12,monthly,Praha - zapad,1,0.0,False,,,,,,6082,91,45,35325,400
562,1993-02-25,monthly,Svitavy,1,0.0,False,,,,,,49169,15,240,82258,300
563,1993-07-27,monthly,Blansko,1,0.0,False,,,,,,14052,13,144,48083,500
564,1997-12-23,monthly,Kolin,1,0.0,False,,,,,,28475,38,24,58234,1100
565,1995-11-25,monthly,Most,1,0.0,False,,,,,,5264,56,71,47049,700
566,1997-11-13,monthly,Mlada Boleslav,2,1.0,False,,,,,,49883,25,41,121076,700
567,1996-06-19,monthly,Cesky Krumlov,1,0.0,False,,,,,,42784,18,92,65380,900
568,1995-03-28,monthly,Pisek,1,0.0,False,,,,,,18446,10,93,65405,200
569,1996-10-01,monthly,Sumperk,1,0.0,False,,,,,,14600,10,69,36866,300
570,1996-11-14,monthly,Beroun,1,0.0,False,,,,,,14115,37,54,42973,800
571,1996-07-16,monthly,Olomouc,1,0.0,False,,,,,,4883,57,55,28723,200
572,1994-03-27,monthly,Ceska Lipa,2,0.0,False,,,,,,29703,17,118,80871,700
574,1993-07-30,monthly,Karvina,1,0.0,False,,,,,,60729,14,138,142918,900
575,1994-04-26,monthly,Louny,2,0.0,False,,,,,,13692,12,120,43106,200
576,1993-01-01,monthly,Brno - venkov,2,0.0,False,,,,,,6207,20,145,44854,900
577,1994-09-20,monthly,Rokycany,1,1.0,False,,,,,,17656,31,110,88795,400
579,1997-12-16,monthly,Hl.m. Praha,1,0.0,False,,,,,,8632,28,29,33897,900
580,1996-05-20,monthly,Prerov,1,0.0,False,,,,,,11895,31,72,38639,500
581,1996-10-13,monthly,Plzen - mesto,1,0.0,False,,,,,,4890,66,49,55554,500
582,1994-08-05,monthly,Pribram,1,0.0,False,,,,,,4218,16,107,27555,1100
584,1996-07-14,monthly,Tachov,1,0.0,False,,,,,,9400,33,62,25068,200
585,1997-09-04,monthly,Kladno,1,0.0,False,,,,,,12200,4,13,28704,400
586,1995-03-16,monthly,Brno - mesto,1,0.0,False,,,,,,49632,32,111,101460,900
587,1996-06-21,monthly,Prachatice,1,0.0,False,,,,,,11400,200,20,33900,400
588,1993-03-14,monthly,Zdar nad Sazavou,1,0.0,False,,,,,,11451,42,154,40269,1000
589,1997-04-26,monthly,Hl.m. Praha,1,1.0,False,,,,,,30407,22,42,76603,700
590,1996-02-24,monthly,Svitavy,1,0.0,False,,,,,,18132,18,70,61596,1100
591,1997-08-12,monthly,Hl.m. Praha,1,0.0,False,,,,,,4182,46,29,26347,700
592,1996-12-27,monthly,Cheb,1,0.0,False,,,,,,5753,15,46,28902,300
593,1996-07-16,monthly,Rychnov nad Kneznou,1,0.0,False,,,,,,20817,44,61,76642,800
594,1994-12-09,monthly,Brno - mesto,1,0.0,False,,,,,,3081,11,99,28280,500
595,1996-12-21,monthly,Strakonice,1,0.0,False,,,,,,49263,35,65,127630,200
596,1994-10-13,monthly,Tachov,1,1.0,False,,,,,,27200,52,112,123380,700
597,1993-12-05,monthly,Usti nad Labem,1,0.0,False,,,,,,29710,66,122,69223,300
598,1997-02-08,monthly,Hl.m. Praha,1,1.0,False,,,,,,17508,55,54,74408,1100
599,1996-12-04,monthly,Brno - mesto,2,0.0,False,,,,,,17750,63,52,40470,600
600,1997-03-13,monthly,Nachod,1,1.0,False,,,,,,25496,61,46,61922,200
601,1993-08-04,monthly,Rokycany,1,0.0,False,,,,,,3345,11,131,27251,300
602,1995-10-27,monthly,Hradec Kralove,1,0.0,False,,,,,,9300,10,81,28913,700
603,1996-06-11,monthly,Uherske Hradiste,1,1.0,False,,,,,,18423,47,67,72799,500
604,1993-11-26,monthly,Pribram,1,0.0,False,,,,,,12618,17,125,59170,800
605,1997-02-04,monthly,Znojmo,1,0.0,False,,,,,,15473,28,48,41927,600
606,1997-11-04,monthly,Prerov,1,1.0,False,,,,,,34536,82,30,79309,600
607,1995-02-17,monthly,Jindrichuv Hradec,1,0.0,False,,,,,,3124,2,89,23404,600
608,1995-03-27,monthly,Ceska Lipa,2,0.0,False,,,,,,4635,3,87,26733,600
609,1994-05-15,monthly,Vyskov,2,0.0,False,,,,,,2956,2,107,28037,700
610,1994-08-11,monthly,Ostrava - mesto,2,1.0,False,,,,,,39326,73,108,116945,800
611,1997-07-21,monthly,Nachod,2,0.0,False,,,,,,3427,26,31,18135,1000
612,1996-05-27,monthly,Hl.m. Praha,2,0.0,False,,,,,,2904,41,59,20978,300
614,1997-06-07,monthly,Klatovy,1,0.0,False,,,,,,5767,17,39,42106,200
615,1996-04-09,monthly,Olomouc,1,0.0,False,,,,,,3144,10,67,27949,800
616,1993-10-14,monthly,Hradec Kralove,1,0.0,False,,,,,,6846,65,122,37881,1100
617,1996-08-23,monthly,Ostrava - mesto,1,0.0,False,,,,,,39108,28,59,84237,200
618,1996-10-02,monthly,Hl.m. Praha,1,1.0,False,,,,,,37344,93,55,82650,700
620,1996-02-18,monthly,Plzen - mesto,1,0.0,False,,,,,,10900,300,19,25700,1000
621,1996-06-01,monthly,Usti nad Orlici,2,0.0,False,,,,,,36849,113,63,80505,400
622,1997-06-22,monthly,Karlovy Vary,1,0.0,False,,,,,,36638,34,38,66403,700
623,1993-03-24,monthly,Hl.m. Praha,2,0.0,False,,,,,,3108,35,135,28797,200
624,1993-10-11,monthly,Karvina,1,0.0,False,,,,,,49862,22,176,146488,900
625,1995-07-12,monthly,Karvina,1,0.0,False,,,,,,49777,14,96,145041,917
626,1993-11-11,monthly,Olomouc,2,0.0,False,,,,,,15100,41,166,49003,200
627,1993-02-05,monthly,Vyskov,1,0.0,False,,,,,,33524,62,145,102114,600
628,1994-01-03,monthly,Olomouc,1,0.0,False,,,,,,7400,17,146,49638,700
629,1994-07-25,monthly,Tachov,1,0.0,False,,,,,,4721,10,103,27803,500
630,1993-06-29,monthly,Novy Jicin,1,0.0,False,,,,,,12600,7,145,32450,400
631,1996-03-25,monthly,Frydek - Mistek,1,0.0,False,,,,,,9700,13,86,42908,500
632,1996-05-14,monthly,Rokycany,1,0.0,False,,,,,,3200,45,59,22332,400
633,1995-12-06,monthly,Hodonin,1,0.0,False,,,,,,5036,15,75,29795,700
635,1994-08-21,monthly,Tabor,1,0.0,False,,,,,,49634,2,119,145877,-1626
636,1997-04-24,monthly,Prerov,1,0.0,False,,,,,,4584,51,37,25197,1000
637,1996-08-27,monthly,Semily,1,0.0,False,,,,,,9400,9,63,26872,800
638,1995-06-28,monthly,Znojmo,1,0.0,False,,,,,,25971,11,86,59771,1000
639,1997-11-03,monthly,Hl.m. Praha,2,0.0,False,,,,,,4373,15,29,29472,500
640,1993-06-02,monthly,Ceska Lipa,1,0.0,False,,,,,,4337,16,135,38909,1100
641,1997-06-22,monthly,Teplice,1,1.0,False,,,,,,36866,37,38,83442,800
643,1997-10-28,monthly,Zlin,1,0.0,False,,,,,,10652,8,31,44255,1100
644,1997-11-06,monthly,Kladno,1,0.0,False,,,,,,2958,10,29,16920,300
645,1997-08-21,monthly,Karvina,1,0.0,False,,,,,,49995,4,55,131915,900
646,1996-01-06,monthly,Trutnov,1,0.0,False,,,,,,13954,27,78,45058,400
647,1997-04-28,monthly,Hl.m. Praha,2,0.0,False,,,,,,19790,10,42,62078,1100
648,1993-11-09,monthly,Rakovnik,1,1.0,False,,,,,,31900,87,139,129112,1100
650,1995-01-28,monthly,Beroun,1,0.0,False,,,,,,6914,14,92,36187,1100
651,1993-11-28,monthly,Olomouc,1,0.0,False,,,,,,30182,14,124,120861,1100
652,1993-01-05,monthly,Tabor,1,0.0,False,,,,,,20776,45,159,77207,700
653,1997-08-19,monthly,Plzen - jih,2,0.0,False,,,,,,22758,33,34,57524,500
654,1994-10-16,monthly,Vyskov,1,0.0,False,,,,,,6092,54,98,47472,200
655,1993-03-24,monthly,Blansko,1,1.0,False,,,,,,35438,27,139,103584,1000
656,1996-08-18,monthly,Beroun,1,0.0,False,,,,,,20076,32,60,59190,500
657,1993-08-08,monthly,Pardubice,1,0.0,False,,,,,,8300,14,176,65370,500
658,1996-01-10,monthly,Kladno,1,0.0,False,,,,,,4655,14,73,30594,600
659,1996-12-14,monthly,Vyskov,1,0.0,False,,,,,,12400,34,59,42225,900
660,1996-01-20,monthly,Frydek - Mistek,1,1.0,False,,,,,,24440,36,78,83650,1100
662,1994-07-18,monthly,Tabor,2,0.0,False,,,,,,9200,29,116,37700,200
664,1996-12-08,monthly,Hl.m. Praha,1,0.0,False,,,,,,6559,69,45,34439,200
665,1995-09-03,monthly,Mlada Boleslav,1,1.0,False,,,,,,13266,32,97,102021,1100
666,1996-03-15,monthly,Plzen - jih,2,1.0,True,12540.0,1045.0,12.0,A,False,21987,49,78,85808,200
669,1996-06-07,monthly,Jablonec n. Nisou,2,0.0,False,,,,,,2921,9,63,21952,700
671,1997-10-29,monthly,Prostejov,1,0.0,False,,,,,,37522,6,33,50215,300
672,1997-06-23,monthly,Blansko,1,0.0,False,,,,,,15900,300,13,37000,400
673,1997-12-08,monthly,Tachov,1,1.0,False,,,,,,22437,69,29,55351,900
674,1995-09-02,monthly,Semily,1,0.0,False,,,,,,4675,12,81,35278,300
675,1995-08-03,monthly,Jihlava,2,1.0,True,102240.0,1704.0,60.0,C,False,14307,25,106,69589,900
676,1995-09-22,monthly,Most,1,0.0,False,,,,,,9700,20,98,54212,500
